date,spx,vix,vix3m
2015-12-15,2043.4100341796875,20.950000762939453,21.860000610351562
2015-12-16,2073.070068359375,17.860000610351562,19.56999969482422
2015-12-17,2041.8900146484375,18.940000534057617,20.3700008392334
2015-12-18,2005.550048828125,20.700000762939453,21.260000228881836
2015-12-21,2021.1500244140625,18.700000762939453,21.110000610351562
2015-12-22,2038.969970703125,16.600000381469727,19.84000015258789
2015-12-23,2064.2900390625,15.569999694824219,19.329999923706055
2015-12-24,2060.989990234375,15.739999771118164,19.690000534057617
2015-12-28,2056.5,16.90999984741211,19.68000030517578
2015-12-29,2078.360107421875,16.079999923706055,19.100000381469727
2015-12-30,2063.360107421875,17.290000915527344,19.59000015258789
2015-12-31,2043.93994140625,18.209999084472656,19.799999237060547
2016-01-04,2012.6600341796875,20.700000762939453,22.010000228881836
2016-01-05,2016.7099609375,19.34000015258789,20.520000457763672
2016-01-06,1990.260009765625,20.59000015258789,21.270000457763672
2016-01-07,1943.0899658203125,24.989999771118164,24.6200008392334
2016-01-08,1922.030029296875,27.010000228881836,26.229999542236328
2016-01-11,1923.6700439453125,24.299999237060547,24.729999542236328
2016-01-12,1938.6800537109375,22.469999313354492,22.530000686645508
2016-01-13,1890.280029296875,25.219999313354492,24.889999389648438
2016-01-14,1921.8399658203125,23.950000762939453,23.530000686645508
2016-01-15,1880.3299560546875,27.020000457763672,26.8799991607666
2016-01-19,1881.3299560546875,26.049999237060547,26.440000534057617
2016-01-20,1859.3299560546875,27.59000015258789,27.809999465942383
2016-01-21,1868.989990234375,26.690000534057617,26.709999084472656
2016-01-22,1906.9000244140625,22.34000015258789,24.280000686645508
2016-01-25,1877.0799560546875,24.149999618530273,25.25
2016-01-26,1903.6300048828125,22.5,23.290000915527344
2016-01-27,1882.949951171875,23.110000610351562,24.469999313354492
2016-01-28,1893.3599853515625,22.420000076293945,24.020000457763672
2016-01-29,1940.239990234375,20.200000762939453,22.65999984741211
2016-02-01,1939.3800048828125,19.979999542236328,22.010000228881836
2016-02-02,1903.030029296875,21.979999542236328,23.40999984741211
2016-02-03,1912.530029296875,21.649999618530273,23.200000762939453
2016-02-04,1915.449951171875,21.84000015258789,23.65999984741211
2016-02-05,1880.050048828125,23.3799991607666,24.479999542236328
2016-02-08,1853.43994140625,26.0,25.979999542236328
2016-02-09,1852.2099609375,26.540000915527344,26.799999237060547
2016-02-10,1851.8599853515625,26.290000915527344,26.719999313354492
2016-02-11,1829.0799560546875,28.139999389648438,27.719999313354492
2016-02-12,1864.780029296875,25.399999618530273,26.229999542236328
2016-02-16,1895.5799560546875,24.110000610351562,25.010000228881836
2016-02-17,1926.8199462890625,22.309999465942383,23.549999237060547
2016-02-18,1917.8299560546875,21.639999389648438,23.200000762939453
2016-02-19,1917.780029296875,20.530000686645508,22.799999237060547
2016-02-22,1945.5,19.3799991607666,21.6200008392334
2016-02-23,1921.27001953125,20.979999542236328,22.440000534057617
2016-02-24,1929.800048828125,20.719999313354492,22.34000015258789
2016-02-25,1951.699951171875,19.110000610351562,21.239999771118164
2016-02-26,1948.050048828125,19.809999465942383,21.860000610351562
2016-02-29,1932.22998046875,20.549999237060547,22.389999389648438
2016-03-01,1978.3499755859375,17.700000762939453,20.280000686645508
2016-03-02,1986.449951171875,17.09000015258789,19.920000076293945
2016-03-03,1993.4000244140625,16.700000762939453,19.489999771118164
2016-03-04,1999.989990234375,16.860000610351562,19.6299991607666
2016-03-07,2001.760009765625,17.350000381469727,19.899999618530273
2016-03-08,1979.260009765625,18.670000076293945,21.040000915527344
2016-03-09,1989.260009765625,18.34000015258789,20.75
2016-03-10,1989.5699462890625,18.049999237060547,20.709999084472656
2016-03-11,2022.18994140625,16.5,19.469999313354492
2016-03-14,2019.6400146484375,16.920000076293945,19.420000076293945
2016-03-15,2015.9300537109375,16.84000015258789,19.329999923706055
2016-03-16,2027.219970703125,14.989999771118164,18.479999542236328
2016-03-17,2040.5899658203125,14.4399995803833,18.139999389648438
2016-03-18,2049.580078125,14.020000457763672,17.93000030517578
2016-03-21,2051.60009765625,13.789999961853027,17.59000015258789
2016-03-22,2049.800048828125,14.170000076293945,17.75
2016-03-23,2036.7099609375,14.9399995803833,18.299999237060547
2016-03-24,2035.93994140625,14.739999771118164,18.270000457763672
2016-03-28,2037.050048828125,15.239999771118164,18.299999237060547
2016-03-29,2055.010009765625,13.819999694824219,17.239999771118164
2016-03-30,2063.949951171875,13.5600004196167,16.920000076293945
2016-03-31,2059.739990234375,13.949999809265137,17.079999923706055
